Screen_Time_Total,Social_Media_Time,Study_Time_In_Screen,Gaming_Time_Total,Sleep_Time,Study_Time_Offline,Outdoor_Time,Attendance_Percentage,Assignments_Per_Week,Backlogs,Notifications,Games_Installed,GPA,Lecture_Hours,Late_Night_SM,Active_Passive_Ratio,Gender,Residence,Part_Time_Job,Residence_Score,Stress_Level,Mental_Health_Rating,Productivity_Index
4.49,1.55,1.61,1.33,6.66,2.89,3.55,69.65,2,0,115,4,8.06,7.21,0.8,0.4,0,Hostel,1,0.8,5.85,3.56,2.77
5.45,1.01,1.22,3.21,6.38,2.84,3.85,59.57,2,0,81,2,7.18,7.51,0.6,0.15,0,Hostel,1,0.8,6.39,3.53,2.65
5.88,2.51,2.32,1.05,6.82,3.52,3.66,66.2,2,0,100,3,6.82,2.69,0.8,0.28,1,Home,0,1.0,4.73,4.05,3.53
9.85,2.08,0.0,3.9,6.79,3.61,3.74,67.12,2,3,84,3,5.64,8.0,1.33,0.37,0,Home,1,1.0,9.68,1.0,2.45
7.04,2.14,1.89,0.0,8.32,3.4,2.12,76.49,2,0,176,4,8.09,8.0,0.97,0.41,1,Hostel,1,0.8,4.39,2.91,3.37
5.31,2.09,3.23,0.0,7.36,2.42,2.71,75.98,2,1,174,3,9.17,5.9,0.16,0.41,1,Home,0,1.0,5.72,3.25,3.55
3.24,1.46,0.76,1.02,8.33,2.16,2.82,90.42,1,1,137,4,8.16,7.78,1.35,0.33,0,Hostel,0,0.8,3.5,4.66,2.8
6.71,2.9,0.03,1.88,4.0,3.54,6.0,71.37,2,0,120,4,4.29,6.75,1.27,0.54,1,Hostel,1,0.8,8.62,2.73,2.62
8.63,4.27,3.13,0.0,5.44,3.78,1.67,73.74,2,2,30,3,6.89,4.45,0.88,0.55,1,Home,0,1.0,9.85,1.0,3.43
5.99,2.01,1.0,2.39,8.13,2.26,1.05,78.61,1,0,160,3,9.33,4.99,0.97,0.0,1,Home,0,1.0,2.75,3.79,2.88
4.62,1.56,0.0,2.07,7.55,2.85,1.7,83.44,2,0,145,3,7.07,3.69,0.82,0.0,0,Hostel,0,0.8,2.54,4.41,2.58
7.59,0.36,4.76,0.05,5.11,3.3,4.24,65.14,2,0,120,4,8.38,8.0,1.13,0.33,0,Hostel,0,0.8,8.13,2.01,4.41
4.32,2.57,0.65,1.1,5.88,3.08,0.56,65.68,2,1,141,1,8.0,8.0,1.14,0.32,0,PG,0,0.6,7.33,2.0,2.46
6.95,0.0,1.93,2.15,7.75,2.07,1.62,76.44,2,1,141,4,6.63,6.15,0.46,0.32,0,Hostel,0,0.8,4.44,2.78,3.09
12.22,4.3,1.43,1.3,7.33,3.15,1.3,88.05,1,0,73,3,8.2,4.59,1.32,0.32,1,Home,0,1.0,4.84,1.6,3.16
6.62,2.59,2.72,1.19,7.99,2.09,2.19,81.77,1,0,149,3,8.82,3.65,0.21,0.26,1,Hostel,0,0.8,3.14,3.82,3.46
11.34,1.36,3.47,0.47,6.11,3.43,2.4,66.09,2,0,83,2,4.89,8.0,0.06,0.19,0,Hostel,0,0.8,6.46,1.46,3.87
9.41,3.59,3.84,0.0,5.53,4.14,1.68,87.78,3,0,90,4,6.74,7.75,0.0,0.5,0,Home,0,1.0,9.19,1.0,4.51
9.24,2.28,3.03,1.28,7.36,4.3,3.1,70.08,1,1,147,3,5.94,4.57,0.92,0.29,0,PG,0,0.6,5.49,2.32,3.77
8.24,3.4,3.83,0.0,6.92,2.75,3.07,100.0,1,0,89,4,8.16,7.4,0.97,0.28,0,Hostel,0,0.8,6.39,2.34,4.39
7.24,2.3,1.52,0.67,6.71,2.51,1.91,76.25,3,0,108,3,7.44,2.64,1.14,0.0,0,Home,0,1.0,4.84,2.98,2.99
7.0,3.12,2.69,1.19,5.57,3.32,1.36,60.97,1,2,147,4,7.29,8.0,1.57,0.3,1,Hostel,0,0.8,9.86,1.0,3.03
8.29,3.46,1.7,3.02,6.88,3.03,0.98,98.94,3,0,101,2,8.24,8.0,0.68,0.52,0,Home,1,1.0,8.69,1.0,3.61
9.23,3.45,2.18,3.6,7.42,2.35,1.82,69.07,2,0,140,3,7.86,7.44,0.99,0.43,1,Hostel,1,0.8,7.93,1.0,2.39
7.4,0.66,2.65,1.61,7.84,1.96,3.65,67.09,1,1,96,3,7.69,6.98,1.23,0.05,0,PG,1,0.6,5.24,3.21,3.13
7.57,0.9,2.33,1.17,8.77,2.77,1.68,86.49,1,1,67,2,5.76,6.59,0.84,0.14,0,Hostel,0,0.8,3.22,3.68,3.27
7.32,2.59,0.0,4.72,4.35,5.68,2.09,76.75,3,0,136,4,7.41,5.83,0.73,0.59,0,PG,0,0.6,9.26,1.0,3.54
9.73,2.33,1.81,0.97,7.86,2.5,3.31,77.15,1,0,102,3,6.37,5.8,0.66,0.77,1,Home,0,1.0,3.4,3.58,2.93
5.87,0.74,0.0,3.11,7.08,2.83,2.85,77.92,2,0,107,4,7.12,8.0,0.68,0.39,1,PG,0,0.6,4.38,3.52,2.68
9.23,2.09,3.55,0.0,6.85,4.48,3.44,79.22,1,0,125,2,4.72,8.0,1.1,0.6,0,Home,0,1.0,5.83,2.77,4.21
8.29,4.39,4.04,0.18,9.1,2.41,4.21,69.77,3,0,86,3,7.7,8.0,0.94,0.05,1,Hostel,0,0.8,6.74,2.68,3.42
7.03,0.0,4.88,0.97,7.02,3.89,1.93,68.39,2,1,103,3,9.03,3.81,1.66,0.05,1,Hostel,0,0.8,6.47,2.17,4.44
7.16,4.97,0.05,2.14,6.77,2.93,4.9,63.36,2,0,160,3,6.39,5.96,0.38,0.62,0,Hostel,0,0.8,6.08,3.37,2.15
5.47,1.45,1.55,2.47,7.58,4.28,4.26,82.01,1,0,201,3,8.53,7.95,1.26,0.46,1,Home,0,1.0,4.57,4.31,3.9
8.2,2.61,0.9,0.0,6.31,3.48,3.45,83.3,3,0,127,4,8.35,8.0,1.08,0.26,0,Home,1,1.0,6.81,2.3,3.04
9.46,3.63,1.53,2.03,6.03,4.16,2.77,73.71,2,0,103,5,7.59,5.55,1.61,0.64,0,Home,0,1.0,7.49,1.28,3.28
3.32,1.7,0.78,0.84,7.48,5.3,1.21,64.48,2,0,72,2,6.47,4.78,0.6,0.2,0,Hostel,0,0.8,2.9,4.61,3.73
6.82,1.57,3.5,1.71,6.53,4.1,2.04,72.56,3,1,156,2,7.03,6.99,1.09,0.51,1,Hostel,0,0.8,8.91,1.22,3.93
7.84,0.05,2.02,3.25,6.65,2.83,0.79,81.49,2,0,148,4,8.03,7.2,1.47,0.55,0,PG,0,0.6,6.07,1.37,2.95
8.05,2.96,0.25,0.35,6.82,4.4,0.47,75.49,1,0,78,2,7.55,5.97,0.96,0.17,0,Hostel,0,0.8,3.43,2.92,3.05
10.86,2.11,2.15,2.33,7.12,3.86,2.09,73.81,1,0,120,2,5.14,3.68,0.82,0.4,0,Home,1,1.0,4.75,2.3,3.53
7.33,3.51,1.92,0.0,7.15,4.57,4.29,86.9,2,0,81,3,9.25,3.95,0.44,0.52,1,Hostel,0,0.8,4.45,4.05,4.18
6.25,0.0,1.69,0.47,6.11,4.12,1.85,68.94,1,2,148,4,8.13,5.77,0.0,0.56,1,Home,1,1.0,5.5,2.65,3.58
5.69,2.42,0.65,1.17,6.7,4.99,2.57,81.23,2,1,180,4,6.88,3.03,0.0,0.34,0,Home,0,1.0,4.41,3.55,3.58
8.0,0.0,4.41,2.71,7.37,1.83,2.57,68.77,1,0,55,5,6.94,3.76,1.32,0.32,0,Home,1,1.0,5.26,2.64,3.28
6.2,0.62,2.42,0.25,6.48,2.21,0.95,76.18,1,0,101,4,6.24,5.9,1.01,0.51,1,PG,1,0.6,4.44,2.66,3.19
5.0,1.75,0.84,2.41,6.67,2.41,2.33,78.76,2,0,30,5,9.63,2.45,1.39,0.33,0,Home,0,1.0,4.31,3.81,2.63
4.79,2.41,1.24,1.14,8.86,2.48,4.18,85.31,3,0,110,2,7.16,4.39,0.65,0.56,0,Home,0,1.0,3.24,5.0,3.09
5.2,2.16,1.25,1.79,7.73,2.89,1.02,87.73,3,0,89,3,7.57,7.97,0.52,0.31,0,Home,0,1.0,5.48,2.92,2.96
4.63,1.23,2.52,0.88,5.41,2.29,2.3,73.46,3,0,133,3,6.04,6.63,0.51,0.0,0,Hostel,0,0.8,7.18,2.55,3.29
5.81,0.25,0.0,2.75,6.81,1.53,2.96,79.04,2,1,78,3,5.5,4.94,0.69,0.3,0,Hostel,0,0.8,4.23,3.98,1.95
3.0,1.05,0.69,1.26,6.82,4.31,2.08,77.33,2,0,120,3,7.17,8.0,0.35,0.48,1,Home,1,1.0,4.74,4.13,3.25
5.82,3.51,1.79,0.08,7.01,2.5,2.76,73.37,2,3,38,5,5.55,7.97,0.22,0.58,1,Hostel,0,0.8,8.66,1.66,2.73
8.95,1.83,0.38,4.81,7.64,2.78,3.64,83.96,3,1,118,3,7.78,6.44,0.68,0.5,0,Hostel,0,0.8,6.95,2.18,2.3
4.01,3.46,0.0,0.55,6.55,3.0,3.52,72.36,2,1,90,3,10.0,8.0,0.27,0.46,1,Home,0,1.0,6.08,3.89,2.36
4.69,1.83,1.84,1.03,6.7,2.48,2.91,75.84,2,0,114,3,9.64,3.25,1.44,0.33,1,Hostel,1,0.8,5.09,3.77,2.66
7.22,0.86,3.65,2.71,7.09,2.27,2.04,82.85,2,1,48,6,6.97,3.88,0.69,0.69,0,Hostel,1,0.8,7.15,1.57,3.56
4.4,2.61,0.47,0.95,6.36,1.92,2.18,79.44,2,1,133,2,5.89,5.86,1.49,0.0,1,Hostel,1,0.8,6.61,2.99,2.38
5.62,2.23,0.95,2.44,7.76,2.8,3.32,87.53,2,0,154,2,7.22,4.69,0.0,0.41,0,Hostel,0,0.8,3.59,4.49,2.86
9.47,3.16,1.04,3.76,8.15,3.78,2.12,77.06,2,1,151,5,8.43,5.82,0.39,0.48,1,Home,1,1.0,6.54,1.35,2.85
10.5,2.49,3.2,2.2,5.22,3.99,2.44,74.28,3,0,136,3,5.78,4.99,1.0,0.43,1,PG,0,0.6,9.14,1.0,3.72
4.09,1.83,0.63,1.62,5.95,2.05,4.0,82.86,3,0,139,3,7.35,6.56,0.1,0.76,1,PG,0,0.6,6.05,3.78,2.35
6.41,2.8,1.63,1.99,7.64,2.69,2.02,70.37,2,2,96,1,7.39,6.41,1.41,0.33,1,Hostel,0,0.8,7.5,2.22,2.58
6.16,2.95,0.79,1.54,8.48,3.66,3.94,61.28,3,0,157,2,7.53,4.75,0.54,0.21,0,Home,0,1.0,3.77,4.54,2.82
4.96,0.19,2.52,2.25,5.21,3.44,3.58,78.84,1,1,144,4,9.51,4.48,0.42,0.49,1,Home,0,1.0,6.29,3.35,3.42
5.76,2.28,3.32,0.16,7.56,4.68,2.59,68.36,1,0,91,3,6.0,8.0,0.37,0.68,0,Hostel,0,0.8,4.8,3.52,4.03
6.72,1.32,1.04,3.22,8.44,3.04,4.72,78.88,3,1,119,3,6.53,2.0,0.23,0.75,0,Home,0,1.0,4.03,4.58,2.79
7.98,2.89,0.0,2.29,5.76,3.89,2.97,72.62,2,3,137,2,7.83,8.0,1.16,0.22,0,Hostel,0,0.8,9.76,1.0,2.63
6.91,2.48,1.83,2.59,7.57,1.96,2.54,84.1,2,1,179,3,8.97,2.24,1.11,0.13,0,PG,0,0.6,5.37,2.72,2.99
5.69,2.37,1.84,1.49,7.67,3.8,3.19,72.3,2,0,50,1,8.76,3.7,1.18,0.44,0,Hostel,0,0.8,4.21,4.44,3.13
4.28,0.47,1.51,2.3,5.41,2.39,2.17,89.91,2,0,131,2,5.12,5.46,0.0,0.26,0,Hostel,0,0.8,5.39,3.61,3.25
7.5,2.8,0.58,3.21,7.56,2.93,1.29,90.84,3,0,56,4,8.97,5.61,1.18,0.53,0,Home,1,1.0,6.46,1.94,2.65
8.65,4.56,0.21,1.22,7.26,4.0,4.09,83.86,2,2,110,3,9.25,6.19,0.36,0.56,1,PG,0,0.6,7.04,2.29,2.75
5.45,2.12,1.2,2.13,6.56,2.42,3.38,71.7,2,2,87,5,8.83,4.03,0.19,0.27,1,Home,0,1.0,6.61,2.94,2.57
5.17,0.83,0.0,2.54,5.71,4.61,2.34,78.31,2,0,123,2,5.75,5.46,0.06,0.17,1,Hostel,0,0.8,4.37,3.89,3.14
6.62,1.09,1.96,1.82,8.3,2.45,1.88,85.03,2,0,130,4,6.74,8.0,0.35,0.17,0,Home,0,1.0,3.86,3.4,3.22
3.0,0.67,0.59,1.74,7.11,3.39,4.55,84.05,3,0,96,3,8.48,7.86,0.49,0.18,0,Hostel,0,0.8,4.63,5.0,3.07
10.38,3.71,0.88,2.71,7.51,2.62,3.23,70.55,2,1,108,3,6.46,3.84,1.46,0.75,0,Hostel,0,0.8,6.39,1.88,2.46
5.98,1.7,2.58,1.7,5.15,4.18,0.96,69.07,2,0,136,4,7.58,6.17,0.43,0.67,1,PG,0,0.6,7.4,1.29,3.79
8.32,3.44,0.0,0.0,5.52,3.25,3.54,85.13,1,1,137,2,9.6,7.9,0.95,0.59,1,Home,0,1.0,6.36,2.8,2.74
9.68,4.29,0.0,3.6,7.78,3.66,2.57,83.24,1,0,205,5,6.12,4.33,1.56,0.81,1,Hostel,0,0.8,4.72,2.1,2.72
6.77,0.11,0.66,5.13,6.53,4.09,3.05,78.48,1,0,96,3,6.65,8.0,0.3,0.44,1,Home,0,1.0,5.04,3.49,3.2
8.48,2.88,0.0,2.1,7.69,4.04,3.79,72.06,2,0,157,4,7.39,2.36,1.07,0.4,0,Home,0,1.0,3.05,3.96,2.73
9.14,0.0,4.57,2.34,7.06,4.96,2.84,88.83,1,1,71,3,7.19,6.27,0.21,0.15,1,Hostel,1,0.8,6.64,2.06,5.0
6.05,1.76,0.53,1.89,6.59,2.22,2.27,66.03,1,1,102,2,6.47,7.67,0.86,0.44,0,Hostel,0,0.8,5.44,3.16,1.82
8.37,2.48,2.68,2.02,5.39,3.35,1.71,62.96,1,0,81,3,9.16,8.0,0.8,0.88,1,Hostel,0,0.8,7.85,1.15,3.41
6.6,1.21,1.69,0.34,4.89,2.85,2.69,76.28,1,1,130,2,6.52,3.66,0.0,0.22,1,Hostel,0,0.8,5.15,3.3,3.32
3.0,0.94,1.3,0.77,5.27,2.49,4.31,86.16,1,0,131,3,7.79,8.0,0.61,0.66,1,Home,0,1.0,5.29,4.78,3.28
9.22,0.88,1.1,0.5,7.9,3.72,3.16,70.7,2,0,103,3,7.82,6.53,0.75,0.14,1,Hostel,0,0.8,2.62,3.85,3.1
8.9,1.97,2.05,1.56,8.19,2.7,4.22,74.32,1,2,107,3,6.96,7.97,0.55,0.27,1,Home,1,1.0,6.26,2.84,2.97
8.68,3.41,3.65,1.2,7.46,4.3,2.66,63.04,2,0,126,3,7.27,3.16,0.0,0.0,1,PG,0,0.6,5.29,2.39,4.14
4.78,1.63,0.99,2.16,6.9,0.94,2.38,88.77,3,0,87,2,8.85,6.77,1.71,0.27,1,Hostel,0,0.8,6.22,3.27,2.38
7.43,0.82,3.59,0.92,5.81,1.94,2.5,74.08,2,0,179,2,8.39,5.22,1.27,0.54,1,Home,0,1.0,6.62,2.36,3.53
4.28,1.12,2.09,0.0,6.41,1.78,3.32,88.04,2,2,113,2,8.86,6.42,0.5,0.42,0,Hostel,0,0.8,6.63,3.54,2.89
6.85,2.22,1.43,2.04,5.91,2.58,2.54,86.47,3,0,75,3,8.33,6.53,1.43,0.95,1,Hostel,0,0.8,7.8,1.98,2.94
7.34,3.32,1.64,2.38,7.09,1.65,1.54,68.2,3,0,131,4,7.49,6.96,0.8,0.46,1,Home,0,1.0,7.27,1.49,2.14
8.6,3.4,1.62,2.66,5.94,3.14,3.85,72.82,2,1,153,3,6.67,3.63,1.22,0.25,1,Home,0,1.0,7.94,1.91,3.04
5.86,2.14,1.32,2.4,6.16,2.84,3.21,78.05,2,0,113,3,6.13,4.42,1.46,0.53,0,Home,0,1.0,6.06,3.29,3.1
7.94,2.81,0.53,4.6,5.57,2.44,4.2,71.23,1,1,203,3,7.86,8.0,0.0,0.27,0,Home,0,1.0,8.07,2.06,2.08
5.91,3.38,2.25,0.28,6.93,3.52,1.5,78.45,2,0,97,3,8.72,4.92,1.52,0.47,1,Hostel,0,0.8,5.79,2.63,3.72
8.21,1.58,3.13,0.2,7.11,3.09,2.48,86.89,2,1,91,4,5.14,4.7,0.85,0.49,1,Home,0,1.0,5.7,2.5,3.81
6.28,2.84,2.23,1.21,6.21,1.02,1.46,63.29,2,1,105,3,6.93,3.04,0.97,0.29,0,Home,0,1.0,6.75,2.14,2.41
6.72,3.65,1.96,1.11,6.02,3.67,3.75,63.49,2,0,129,2,9.21,5.31,0.18,0.3,1,Home,0,1.0,6.47,3.17,3.2
7.09,2.36,1.94,0.61,8.43,3.62,2.94,76.17,2,0,126,4,7.22,4.67,0.13,0.31,0,Home,1,1.0,3.31,3.93,3.2
3.0,0.59,0.75,1.66,7.11,3.3,2.13,67.05,3,0,117,4,8.8,6.33,0.44,0.08,1,Hostel,0,0.8,4.14,4.12,2.8
6.02,1.37,3.02,1.05,6.64,3.51,3.41,84.27,2,0,141,3,8.61,7.04,0.52,0.37,1,Hostel,0,0.8,5.91,3.24,4.05
6.3,2.92,1.51,0.09,6.77,4.31,0.73,75.68,3,1,81,3,6.12,6.62,1.28,0.72,0,Hostel,0,0.8,7.33,1.55,3.27
4.18,0.33,2.15,1.69,9.11,3.14,3.08,83.73,2,0,182,2,6.17,6.42,1.44,0.4,1,Hostel,1,0.8,3.31,4.81,3.42
8.69,2.47,1.51,4.7,7.2,2.48,3.31,70.02,1,0,172,3,7.59,5.4,1.02,0.48,1,Home,0,1.0,5.77,2.6,2.82
4.35,1.11,2.51,0.73,6.43,3.73,2.38,65.94,1,1,80,2,6.32,8.0,1.79,0.43,1,Home,0,1.0,6.58,3.27,3.58
6.76,2.66,3.16,0.94,7.28,2.99,3.52,88.33,2,0,129,4,7.91,7.09,0.56,0.49,0,Hostel,1,0.8,6.65,2.66,3.66
8.94,3.51,2.4,3.04,7.63,1.97,2.11,81.82,3,0,112,4,7.81,6.36,0.94,0.59,1,Home,1,1.0,8.12,1.02,2.98
10.59,4.83,4.04,1.3,5.01,4.23,4.17,70.27,3,0,142,4,5.44,7.42,0.2,0.65,0,Home,0,1.0,10.0,1.0,4.33
5.69,3.23,1.74,0.01,7.64,2.27,1.93,67.71,2,0,114,3,6.17,3.49,1.22,0.44,1,Hostel,1,0.8,4.4,3.41,2.74
4.08,1.02,2.2,0.86,7.83,2.81,1.01,75.15,3,1,143,4,7.05,5.69,0.1,0.35,0,Home,0,1.0,5.01,3.11,3.31
9.48,2.34,2.83,0.0,6.07,4.73,2.82,70.15,2,0,112,4,7.57,2.07,0.4,0.9,0,Hostel,0,0.8,5.0,2.41,4.08
9.36,2.47,1.5,4.42,6.82,2.55,3.18,63.95,3,0,132,2,8.67,8.0,0.38,0.26,0,PG,1,0.6,8.49,1.13,2.23
5.17,2.81,0.0,2.37,8.66,1.57,1.79,88.18,1,0,197,4,6.91,5.0,1.15,0.42,0,Home,0,1.0,2.21,4.34,2.0
7.98,0.0,2.62,0.0,5.78,3.08,1.42,54.13,1,0,167,3,8.08,5.34,0.62,0.55,1,PG,0,0.6,3.93,2.57,2.99
9.84,0.63,1.49,4.85,8.47,0.92,2.89,63.27,2,0,59,3,8.36,7.93,0.3,0.22,0,Hostel,0,0.8,4.57,2.77,1.89
5.66,1.65,1.37,1.31,6.21,4.77,4.35,75.91,1,0,109,2,6.38,2.85,1.61,0.26,1,PG,0,0.6,3.94,4.66,3.51
6.65,1.27,2.56,2.82,8.87,2.73,4.56,65.41,1,0,103,5,7.14,5.15,1.14,0.12,0,Home,0,1.0,3.05,4.66,3.03
8.46,0.74,0.0,0.89,7.06,2.66,3.03,84.21,1,0,106,3,4.82,7.01,0.37,0.45,0,Home,0,1.0,2.05,4.41,2.49
12.4,0.73,0.51,3.1,6.16,2.9,2.54,66.61,2,0,94,3,9.0,4.11,0.56,0.92,0,Home,0,1.0,4.58,2.05,2.01
10.11,2.87,0.0,3.98,6.22,1.28,3.63,75.7,2,0,97,1,6.48,7.72,0.96,0.69,1,Hostel,1,0.8,7.6,1.9,1.26
7.1,1.63,2.84,1.93,8.16,4.78,2.14,84.76,2,0,169,2,5.84,5.66,1.45,0.46,0,Home,0,1.0,4.94,3.12,4.25
5.4,3.79,1.6,0.0,5.99,3.51,2.53,77.98,1,1,119,3,7.65,6.88,1.6,0.48,1,Home,0,1.0,7.21,2.6,3.07
7.22,1.41,1.63,3.02,7.08,3.59,2.26,87.35,2,0,90,3,8.19,7.65,1.72,0.54,1,Home,0,1.0,6.34,2.52,3.45
7.77,2.42,1.06,2.17,6.71,3.67,2.42,86.02,3,1,72,3,7.38,4.4,0.89,0.42,0,Hostel,0,0.8,6.86,2.13,3.09
7.69,1.46,2.41,2.02,6.52,1.29,2.27,62.51,1,0,117,1,6.07,4.75,0.82,0.26,1,Hostel,0,0.8,4.76,3.16,2.13
6.13,1.87,1.52,2.75,6.3,1.12,2.01,82.39,1,0,90,3,6.05,8.0,1.18,0.48,1,Home,0,1.0,6.19,2.74,2.33
8.37,3.25,0.28,0.26,7.97,2.82,2.92,93.67,2,0,126,3,9.14,3.84,0.29,0.85,1,Home,0,1.0,2.46,4.19,3.03
6.47,2.03,2.34,2.1,5.93,2.94,1.74,69.83,2,0,154,2,8.71,5.76,0.65,0.65,1,Home,0,1.0,6.83,2.24,3.19
4.55,2.21,2.34,0.0,6.07,2.45,2.52,60.99,2,1,116,2,7.39,8.0,0.71,0.06,0,Hostel,0,0.8,7.27,2.76,2.94
9.2,5.1,1.11,2.99,7.73,2.37,2.75,76.49,1,2,30,3,7.23,2.57,0.72,0.41,1,Home,0,1.0,6.66,2.16,2.57
3.85,1.78,1.33,0.0,7.93,1.32,2.75,83.48,2,0,151,3,7.56,6.12,0.38,0.24,1,Home,0,1.0,2.76,5.0,2.83
7.65,3.66,1.91,1.38,8.23,2.63,0.85,85.08,2,1,64,4,7.99,3.11,1.18,0.53,0,Home,0,1.0,5.28,2.22,3.41
8.13,0.0,3.89,3.77,5.4,4.62,2.69,72.64,3,1,58,3,7.81,8.0,1.18,0.29,0,Hostel,1,0.8,10.0,1.0,4.42
6.01,2.7,2.83,0.47,7.15,2.07,2.99,83.12,3,1,167,3,7.83,3.09,1.33,0.57,0,PG,0,0.6,6.85,2.48,3.0
6.31,2.05,3.04,1.22,7.02,2.73,2.36,62.54,1,0,30,3,6.46,4.66,0.59,0.23,0,Home,0,1.0,4.51,3.65,3.14
3.75,0.83,0.99,1.27,9.78,2.33,1.45,77.53,2,0,98,3,7.73,5.7,0.92,0.33,0,Hostel,0,0.8,1.0,5.0,2.76
3.19,0.95,0.83,1.41,5.81,3.57,0.45,90.25,2,0,185,3,8.85,6.01,1.05,0.4,0,Hostel,0,0.8,5.1,3.06,3.07
6.38,1.15,0.0,4.03,6.54,1.08,3.88,82.51,3,1,95,3,6.04,5.24,0.94,0.71,1,PG,0,0.6,6.82,2.9,1.47
6.55,4.02,0.32,2.21,6.99,2.82,3.51,75.17,1,0,141,2,7.95,6.23,1.55,0.43,1,Hostel,0,0.8,5.33,3.53,2.41
6.39,1.97,2.27,2.14,5.16,2.78,2.43,59.89,2,0,101,3,6.38,8.0,0.19,0.31,1,Hostel,0,0.8,7.88,1.87,2.57
6.14,2.19,2.24,1.72,6.69,2.39,2.03,72.93,2,1,97,4,7.63,2.31,0.08,0.36,1,Home,1,1.0,5.98,2.65,3.12
5.06,0.67,2.53,1.86,7.78,2.35,2.05,69.95,1,0,161,4,7.58,7.86,1.36,0.6,1,Hostel,0,0.8,4.34,3.41,2.81
6.42,0.84,1.6,0.0,7.83,2.27,3.23,58.68,2,0,71,2,7.19,3.45,1.3,0.45,0,Home,0,1.0,2.21,5.0,2.57
4.06,1.01,1.97,1.08,8.52,2.21,2.68,66.89,2,0,112,2,6.87,5.75,0.38,0.07,1,Hostel,1,0.8,3.03,4.88,3.0
10.49,4.93,1.18,1.46,6.74,2.81,3.62,78.19,2,0,138,3,6.93,6.2,1.49,0.69,1,Hostel,0,0.8,7.2,1.61,2.92
7.01,4.15,2.75,0.12,7.05,3.37,2.83,73.4,1,0,106,4,6.95,5.42,0.0,0.0,0,Hostel,0,0.8,4.85,3.12,3.67
5.88,2.68,1.93,0.6,5.9,2.0,2.22,94.33,2,1,156,4,9.47,8.0,0.83,0.58,0,Hostel,0,0.8,7.95,1.74,3.12
11.49,1.0,1.32,4.93,8.24,1.37,1.6,76.04,2,2,154,5,8.47,3.28,1.69,0.16,0,Home,0,1.0,6.22,1.0,2.39
5.34,2.56,1.39,1.4,7.73,3.61,2.25,71.48,3,0,148,4,5.79,3.67,0.7,0.74,1,Home,0,1.0,4.55,3.47,2.93
8.47,1.81,5.0,0.0,6.96,3.19,3.58,86.74,2,0,66,4,8.94,7.0,0.63,0.38,1,Home,0,1.0,6.75,2.45,4.46
11.42,1.85,1.39,0.74,4.79,1.68,1.35,92.25,2,0,139,2,9.14,8.0,1.42,0.59,0,Home,0,1.0,7.55,1.0,2.27
5.93,2.61,1.52,1.72,6.27,4.29,2.25,80.01,2,0,102,1,8.5,4.31,1.96,0.36,1,Home,0,1.0,6.21,3.15,3.47
4.85,1.46,1.62,1.76,6.32,3.52,3.14,83.2,2,0,106,4,6.34,7.54,1.46,0.44,1,Home,0,1.0,6.3,3.29,3.63
8.39,0.47,2.23,3.44,7.85,3.56,3.61,86.69,3,0,111,3,6.54,8.0,1.08,0.35,0,Home,0,1.0,6.16,2.8,3.6
8.26,2.65,0.66,4.95,6.76,2.0,2.33,64.95,3,1,114,4,5.6,6.93,0.71,0.28,0,Home,0,1.0,8.69,1.0,1.86
5.4,1.31,1.37,0.0,6.57,3.31,3.09,72.52,1,0,117,2,10.0,8.0,1.05,0.24,1,PG,0,0.6,3.98,4.17,2.99
7.3,1.37,2.44,3.49,7.67,2.97,3.56,67.93,3,0,135,3,6.56,3.55,0.0,0.75,0,Home,1,1.0,5.8,3.11,2.9
6.46,1.09,4.1,0.22,8.14,3.22,3.0,68.51,2,0,177,4,7.43,8.0,0.53,0.59,0,Home,1,1.0,5.43,3.03,3.87
7.11,2.84,2.91,1.36,7.71,2.28,0.26,75.69,2,0,170,4,9.06,6.72,0.07,0.5,0,Home,0,1.0,5.52,1.77,3.15
9.23,0.7,0.5,1.55,7.54,3.99,2.53,98.27,1,1,83,4,6.17,5.51,0.12,0.37,0,Hostel,0,0.8,2.62,3.58,3.29
4.62,1.97,2.29,0.06,7.79,1.27,1.7,58.48,1,0,160,3,5.82,7.0,1.23,0.54,0,Hostel,1,0.8,4.2,3.55,2.62
5.05,1.18,1.93,1.93,5.35,4.11,2.5,83.16,2,1,133,3,8.37,6.97,1.61,0.67,0,Home,0,1.0,8.38,2.14,3.89
8.95,3.33,1.99,3.62,7.33,2.18,3.1,75.28,1,0,114,3,7.71,3.51,1.06,0.46,1,PG,0,0.6,5.39,2.52,2.86
3.99,1.65,0.77,1.57,7.2,2.81,1.15,89.27,2,0,110,3,8.21,8.0,0.63,0.59,0,Home,0,1.0,4.61,3.63,2.66
8.15,1.17,1.78,3.14,7.11,2.87,2.7,66.64,3,0,91,4,7.27,8.0,0.29,0.48,0,Hostel,0,0.8,6.5,2.05,3.05
10.64,4.16,1.9,4.62,7.13,3.35,2.88,61.11,1,1,181,3,6.56,8.0,0.66,0.33,0,Hostel,0,0.8,8.63,1.0,2.9
6.92,2.09,1.24,1.45,6.48,3.93,3.32,70.08,1,0,173,2,9.0,5.09,0.89,0.72,1,Hostel,0,0.8,4.36,3.71,2.88
